# Flight Simulation Results - CJ1 Tamarack
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Generated: 2025-11-25 10:04:38
# Original Data Points: 2018
# Sampled Data Points (5-sec intervals): 2018
# Time Range: 0 - 10085 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%)
7493,41010,699.3,372,179,0,779,779,8816,1837,561,0.649,0.0
7498,41010,699.8,372,179,0,779,779,8816,1837,561,0.649,0.0
7503,41010,700.3,372,179,0,779,779,8815,1836,561,0.649,0.0
7508,41010,700.8,372,179,0,779,779,8814,1835,561,0.649,0.0
7513,41010,701.4,372,179,0,779,779,8813,1834,561,0.649,0.0
7518,41010,701.9,372,179,0,779,779,8812,1833,561,0.649,0.0
7523,41010,702.4,372,179,0,779,779,8812,1833,561,0.649,0.0
7528,41010,702.9,372,179,0,779,779,8811,1832,561,0.649,0.0
7533,41010,703.4,372,179,0,779,779,8810,1831,561,0.649,0.0
7538,41010,703.9,372,179,0,779,779,8809,1830,561,0.649,0.0
7543,41010,704.5,372,179,0,779,779,8809,1830,561,0.649,0.0
7548,41010,705.0,372,179,0,779,779,8808,1829,561,0.649,0.0
7553,41010,705.5,372,179,0,779,779,8807,1828,561,0.649,0.0
7558,41010,706.0,372,179,0,779,779,8806,1827,561,0.649,0.0
7563,41010,706.5,372,179,0,779,779,8805,1826,561,0.649,0.0
7568,41010,707.0,372,179,0,779,779,8805,1826,561,0.649,0.0
7573,41010,707.6,372,179,0,779,779,8804,1825,561,0.649,0.0
7578,41010,708.1,372,179,0,779,779,8803,1824,561,0.649,0.0
7584,41010,708.6,372,179,0,779,779,8802,1823,561,0.649,0.0
7588,41010,709.1,372,179,0,779,779,8802,1823,561,0.649,0.0
7594,41010,709.6,372,179,0,779,779,8801,1822,561,0.649,0.0
7598,41010,710.1,372,179,0,779,779,8800,1821,561,0.649,0.0
7604,41010,710.7,372,179,0,779,779,8799,1820,561,0.649,0.0
7608,41010,711.2,372,179,0,779,779,8798,1819,561,0.649,0.0
7614,41010,711.7,372,179,0,779,779,8798,1819,561,0.649,0.0
7618,41010,712.2,372,179,0,779,779,8797,1818,561,0.649,0.0
7624,41010,712.7,372,179,0,779,779,8796,1817,561,0.649,0.0
7628,41010,713.2,372,179,0,779,779,8795,1816,561,0.649,0.0
7634,41010,713.8,372,179,0,779,779,8795,1816,561,0.649,0.0
7638,41010,714.3,372,179,0,779,779,8794,1815,561,0.649,0.0
7644,41010,714.8,372,179,0,779,779,8793,1814,561,0.649,0.0
7648,41010,715.3,372,179,0,779,779,8792,1813,561,0.649,0.0
7654,41010,715.8,372,179,0,779,779,8791,1812,561,0.649,0.0
7658,41010,716.3,372,179,0,779,779,8791,1812,561,0.649,0.0
7664,41010,716.9,372,179,0,779,779,8790,1811,561,0.649,0.0
7668,41010,717.4,372,179,0,779,779,8789,1810,561,0.649,0.0
7674,41010,717.9,372,179,0,779,779,8788,1809,561,0.649,0.0
7678,41010,718.4,372,179,0,779,779,8788,1809,561,0.649,0.0
7684,41010,718.9,372,179,0,779,779,8787,1808,561,0.649,0.0
7688,41010,719.5,372,179,0,779,779,8786,1807,561,0.649,0.0
7694,41010,720.0,372,179,0,779,779,8785,1806,561,0.649,0.0
7698,41010,720.5,372,179,0,779,779,8784,1805,561,0.649,0.0
7704,41010,721.0,372,179,0,779,779,8784,1805,561,0.649,0.0
7708,41010,721.5,372,179,0,779,779,8783,1804,561,0.649,0.0
7714,41010,722.0,372,179,0,779,779,8782,1803,561,0.649,0.0
7718,41010,722.6,372,179,0,779,779,8781,1802,561,0.649,0.0
7724,41010,723.1,372,179,0,779,779,8781,1802,561,0.649,0.0
7728,41010,723.6,372,179,0,779,779,8780,1801,561,0.649,0.0
7734,41010,724.1,372,179,0,779,779,8779,1800,561,0.649,0.0
7738,41010,724.6,372,179,0,779,779,8778,1799,561,0.649,0.0
7744,41010,725.1,372,179,0,779,779,8777,1798,561,0.649,0.0
7748,41010,725.7,373,179,0,779,779,8777,1798,561,0.649,0.0
7754,41010,726.2,373,179,0,779,779,8776,1797,561,0.65,0.0
7758,41010,726.7,373,179,0,779,779,8775,1796,561,0.65,0.0
7764,41010,727.2,373,179,0,779,779,8774,1795,561,0.65,0.0
7768,41010,727.7,373,179,0,779,779,8773,1794,561,0.65,0.0
7774,41010,728.2,373,179,0,779,779,8773,1794,561,0.65,0.0
7778,41010,728.8,373,179,0,779,779,8772,1793,561,0.65,0.0
7784,41010,729.3,373,179,0,779,779,8771,1792,561,0.65,0.0
7788,41010,729.8,373,179,0,779,779,8770,1791,561,0.65,0.0
7794,41010,730.3,373,179,0,779,779,8770,1791,561,0.65,0.0
7798,41010,730.8,373,179,0,779,779,8769,1790,561,0.65,0.0
7804,41010,731.4,373,179,0,779,779,8768,1789,561,0.65,0.0
7809,41010,731.9,373,179,0,779,779,8767,1788,561,0.65,0.0
7814,41010,732.4,373,179,0,779,779,8766,1787,561,0.65,0.0
7819,41010,732.9,373,179,0,779,779,8766,1787,561,0.65,0.0
7824,41010,733.4,373,179,0,779,779,8765,1786,561,0.65,0.0
7829,41010,733.9,373,179,0,779,779,8764,1785,561,0.65,0.0
7834,41010,734.5,373,179,0,779,779,8763,1784,561,0.65,0.0
7839,41010,735.0,373,179,0,779,779,8763,1784,561,0.65,0.0
7844,41010,735.5,373,179,0,779,779,8762,1783,561,0.65,0.0
7849,41010,736.0,373,179,0,779,779,8761,1782,561,0.65,0.0
7854,41010,736.5,373,179,0,779,779,8760,1781,561,0.65,0.0
7859,41010,737.0,373,179,0,779,779,8759,1780,561,0.65,0.0
7864,41010,737.6,373,179,0,779,779,8759,1780,561,0.65,0.0
7869,41010,738.1,373,179,0,779,779,8758,1779,561,0.65,0.0
7874,41010,738.6,373,179,0,779,779,8757,1778,561,0.65,0.0
7879,41010,739.1,373,179,0,779,779,8756,1777,561,0.65,0.0
7884,41010,739.6,373,179,0,779,779,8756,1777,561,0.65,0.0
7889,41010,740.1,373,179,0,779,779,8755,1776,561,0.65,0.0
7894,41010,740.7,373,179,0,779,779,8754,1775,561,0.65,0.0
7899,41010,741.2,373,179,0,779,779,8753,1774,561,0.65,0.0
7904,41010,741.7,373,179,0,779,779,8752,1773,561,0.65,0.0
7908,41010,742.2,373,179,0,779,779,8752,1773,561,0.65,0.0
7914,41010,742.7,373,179,0,780,779,8751,1772,561,0.65,0.0
7918,41010,743.3,373,179,0,780,779,8750,1771,561,0.65,0.0
7924,41010,743.8,373,179,0,780,779,8749,1770,561,0.65,0.0
7928,41010,744.3,373,179,0,780,779,8749,1770,561,0.65,0.0
7934,41010,744.8,373,179,0,780,779,8748,1769,561,0.65,0.0
7938,41010,745.3,373,179,0,780,779,8747,1768,561,0.65,0.0
7943,41010,745.8,373,179,0,780,779,8746,1767,561,0.65,0.0
7948,41010,746.4,373,179,0,780,779,8745,1766,561,0.65,0.0
7953,41010,746.9,373,179,0,780,779,8745,1766,561,0.65,0.0
7958,41010,747.4,373,179,0,780,779,8744,1765,561,0.65,0.0
7963,41010,747.9,373,179,0,780,779,8743,1764,561,0.65,0.0
7968,41010,748.4,373,179,0,780,779,8742,1763,561,0.65,0.0
7973,41010,748.9,373,179,0,780,779,8742,1763,561,0.65,0.0
7978,41010,749.5,373,179,0,780,779,8741,1762,561,0.65,0.0
7983,41010,750.0,373,179,0,780,779,8740,1761,561,0.65,0.0
7988,41010,750.5,373,179,0,780,779,8739,1760,561,0.65,0.0
7993,41010,751.0,373,179,0,780,779,8738,1759,561,0.65,0.0
7998,41010,751.5,373,179,0,780,779,8738,1759,561,0.65,0.0
8003,41010,752.1,373,179,0,780,779,8737,1758,561,0.65,0.0
8008,41010,752.6,373,179,0,780,779,8736,1757,561,0.65,0.0
8013,41010,753.1,373,179,0,780,779,8735,1756,561,0.65,0.0
8018,41010,753.6,373,179,0,780,779,8735,1756,561,0.65,0.0
8023,41010,754.1,373,179,0,780,779,8734,1755,561,0.65,0.0
8028,41010,754.6,373,179,0,780,779,8733,1754,561,0.65,0.0
8034,41010,755.2,373,179,0,780,779,8732,1753,561,0.65,0.0
8038,41010,755.7,373,179,0,780,779,8731,1752,561,0.65,0.0
8044,41010,756.2,373,179,0,780,779,8731,1752,561,0.65,0.0
8048,41010,756.7,373,179,0,780,779,8730,1751,561,0.65,0.0
8054,41010,757.2,373,179,0,780,779,8729,1750,561,0.65,0.0
8058,41010,757.8,373,179,0,780,779,8728,1749,561,0.65,0.0
8064,41010,758.3,373,179,0,780,779,8728,1749,561,0.65,0.0
8068,41010,758.8,373,179,0,780,779,8727,1748,561,0.65,0.0
8074,41010,759.3,373,179,0,780,779,8726,1747,561,0.65,0.0
8078,41010,759.8,373,179,0,780,779,8725,1746,561,0.65,0.0
8084,41010,760.3,373,179,0,780,779,8724,1745,561,0.65,0.0
8088,41010,760.9,373,179,0,780,779,8724,1745,561,0.65,0.0
8094,41010,761.4,373,179,0,780,779,8723,1744,561,0.65,0.0
8098,41010,761.9,373,179,0,780,779,8722,1743,561,0.65,0.0
8104,41010,762.4,373,179,0,780,779,8721,1742,561,0.65,0.0
8108,41010,762.9,373,179,0,780,779,8720,1741,561,0.65,0.0
8114,41010,763.5,373,180,0,780,779,8720,1741,561,0.65,0.0
8118,41010,764.0,373,180,0,780,779,8719,1740,561,0.65,0.0
8124,41010,764.5,373,180,0,780,779,8718,1739,561,0.65,0.0
8128,41010,765.0,373,180,0,780,779,8717,1738,561,0.65,0.0
8134,41010,765.5,373,180,0,780,779,8717,1738,561,0.65,0.0
8138,41010,766.0,373,180,0,780,779,8716,1737,561,0.65,0.0
8144,41010,766.6,373,180,0,780,779,8715,1736,561,0.65,0.0
8148,41010,767.1,373,180,0,780,779,8714,1735,561,0.65,0.0
8154,41010,767.6,373,180,0,780,779,8713,1734,561,0.65,0.0
8158,41010,768.1,373,180,0,780,779,8713,1734,561,0.65,0.0
8164,41010,768.6,373,180,0,780,779,8712,1733,561,0.65,0.0
8168,41010,769.2,373,180,0,780,779,8711,1732,561,0.65,0.0
8174,41010,769.7,373,180,0,780,779,8710,1731,561,0.65,0.0
8178,41010,770.2,373,180,0,780,779,8710,1731,561,0.65,0.0
8184,41010,770.7,373,180,0,780,779,8709,1730,561,0.65,0.0
8188,41010,771.2,373,180,0,780,779,8708,1729,561,0.65,0.0
8194,41010,771.7,373,180,0,780,779,8707,1728,561,0.651,0.0
8198,41010,772.3,373,180,0,780,779,8706,1727,561,0.651,0.0
8204,41010,772.8,373,180,0,780,779,8706,1727,561,0.651,0.0
8208,41010,773.3,373,180,0,780,779,8705,1726,561,0.651,0.0
8214,41010,773.8,373,180,0,780,779,8704,1725,561,0.651,0.0
8218,41010,774.3,373,180,0,780,779,8703,1724,561,0.651,0.0
8224,41010,774.9,373,180,0,780,779,8703,1724,561,0.651,0.0
8228,41010,775.4,373,180,0,780,779,8702,1723,561,0.651,0.0
8234,41010,775.9,373,180,0,780,779,8701,1722,561,0.651,0.0
8238,41010,776.4,373,180,0,780,779,8700,1721,561,0.651,0.0
8244,41010,776.9,373,180,0,780,779,8699,1720,561,0.651,0.0
8248,41010,777.4,373,180,0,780,779,8699,1720,561,0.651,0.0
8254,41010,778.0,373,180,0,780,779,8698,1719,561,0.651,0.0
8258,41010,778.5,373,180,0,780,779,8697,1718,561,0.651,0.0
8264,41010,779.0,373,180,0,780,779,8696,1717,561,0.651,0.0
8268,41010,779.5,373,180,0,780,779,8696,1717,561,0.651,0.0
8274,41010,780.0,373,180,0,780,779,8695,1716,561,0.651,0.0
8278,41010,780.6,373,180,0,780,779,8694,1715,561,0.651,0.0
8284,41010,781.1,373,180,0,780,779,8693,1714,561,0.651,0.0
8288,41010,781.6,373,180,0,780,779,8692,1713,561,0.651,0.0
8294,41010,782.1,373,180,0,780,779,8692,1713,561,0.651,0.0
8298,41010,782.6,373,180,0,780,779,8691,1712,561,0.651,0.0
8304,41010,783.1,373,180,0,780,779,8690,1711,561,0.651,0.0
8308,41010,783.7,373,180,0,780,779,8689,1710,561,0.651,0.0
8314,41010,784.2,373,180,0,780,779,8689,1710,561,0.651,0.0
8318,41010,784.7,373,180,0,780,779,8688,1709,561,0.651,0.0
8324,41010,785.2,373,180,0,780,779,8687,1708,561,0.651,0.0
8328,41010,785.7,373,180,0,780,779,8686,1707,561,0.651,0.0
8334,41010,786.3,373,180,0,780,779,8685,1706,561,0.651,0.0
8338,41010,786.8,373,180,0,780,779,8685,1706,561,0.651,0.0
8344,41010,787.3,373,180,0,780,779,8684,1705,561,0.651,0.0
8348,41010,787.8,373,180,0,780,779,8683,1704,561,0.651,0.0
8354,41010,788.3,373,180,0,780,779,8682,1703,561,0.651,0.0
8358,41010,788.8,373,180,0,780,779,8682,1703,561,0.651,0.0
8364,41010,789.4,373,180,0,780,779,8681,1702,561,0.651,0.0
8368,41010,789.9,373,180,0,780,779,8680,1701,561,0.651,0.0
8374,41010,790.4,373,180,0,780,779,8679,1700,561,0.651,0.0
8378,41010,790.9,373,180,0,780,779,8678,1699,561,0.651,0.0
8384,41010,791.4,373,180,0,780,779,8678,1699,561,0.651,0.0
8388,41010,792.0,373,180,0,780,779,8677,1698,561,0.651,0.0
8394,41010,792.5,373,180,0,780,779,8676,1697,561,0.651,0.0
8398,41010,793.0,373,180,0,780,779,8675,1696,561,0.651,0.0
8404,41010,793.5,373,180,0,780,779,8674,1695,561,0.651,0.0
8408,41010,794.0,373,180,0,780,779,8674,1695,561,0.651,0.0
8414,41010,794.5,373,180,0,780,779,8673,1694,561,0.651,0.0
8418,41010,795.1,373,180,0,780,779,8672,1693,561,0.651,0.0
8424,41010,795.6,373,180,0,780,779,8671,1692,561,0.651,0.0
8428,41010,796.1,373,180,0,780,779,8671,1692,561,0.651,0.0
8434,41010,796.6,373,180,0,780,779,8670,1691,561,0.651,0.0
8438,41010,797.1,373,180,0,780,779,8669,1690,561,0.651,0.0
8444,41010,797.7,373,180,0,780,779,8668,1689,561,0.651,0.0
8448,41010,798.2,373,180,0,780,779,8667,1688,561,0.651,0.0
8454,41010,798.7,373,180,0,780,779,8667,1688,561,0.651,0.0
8458,41010,799.2,373,180,0,780,779,8666,1687,561,0.651,0.0
8464,41010,799.7,373,180,0,780,779,8665,1686,561,0.651,0.0
8468,41010,800.3,373,180,0,780,779,8664,1685,561,0.651,0.0
8474,41010,800.8,373,180,0,780,779,8664,1685,561,0.651,0.0
8478,41010,801.3,373,180,0,780,779,8663,1684,561,0.651,0.0
8484,41010,801.8,373,180,0,780,779,8662,1683,561,0.651,0.0
8488,41010,802.3,373,180,0,780,779,8661,1682,561,0.651,0.0
8494,41010,802.8,373,180,0,780,779,8660,1681,561,0.651,0.0
8498,41010,803.4,373,180,0,780,779,8660,1681,561,0.651,0.0
8504,41010,803.9,373,180,0,780,779,8659,1680,561,0.651,0.0
8508,41010,804.4,373,180,0,780,779,8658,1679,561,0.651,0.0
8514,41010,804.9,373,180,0,780,779,8657,1678,561,0.651,0.0
8518,41010,805.4,374,180,0,780,779,8657,1678,561,0.651,0.0
8524,41010,806.0,374,180,0,780,779,8656,1677,561,0.651,0.0
8528,41010,806.5,374,180,0,780,779,8655,1676,561,0.651,0.0
8534,41010,807.0,374,180,0,780,779,8654,1675,561,0.651,0.0
8538,41010,807.5,374,180,0,780,779,8653,1674,561,0.651,0.0
8544,41010,808.0,374,180,0,780,779,8653,1674,561,0.651,0.0
8548,41010,808.6,374,180,0,780,779,8652,1673,561,0.651,0.0
8554,41010,809.1,374,180,0,780,779,8651,1672,561,0.651,0.0
8558,41010,809.6,374,180,0,780,779,8650,1671,561,0.651,0.0
8564,41010,810.1,374,180,0,780,779,8650,1671,561,0.651,0.0
8568,41010,810.6,374,180,0,780,779,8649,1670,561,0.651,0.0
8574,41010,811.1,374,180,0,780,779,8648,1669,561,0.651,0.0
8578,41010,811.7,374,180,0,780,779,8647,1668,561,0.651,0.0
8584,41010,812.2,374,180,0,780,779,8646,1667,561,0.651,0.0
8588,41010,812.7,374,180,0,780,779,8646,1667,561,0.651,0.0
8594,41010,813.2,374,180,0,780,779,8645,1666,561,0.651,0.0
8598,41010,813.7,374,180,0,780,779,8644,1665,561,0.651,0.0
8604,41010,814.3,374,180,0,780,779,8643,1664,561,0.651,0.0
8608,41010,814.8,374,180,0,780,779,8643,1664,561,0.651,0.0
8614,41010,815.3,374,180,0,780,779,8642,1663,561,0.651,0.0
8618,41010,815.8,374,180,0,780,779,8641,1662,561,0.651,0.0
8624,41010,816.3,374,180,0,780,779,8640,1661,561,0.651,0.0
8628,41010,816.9,374,180,0,780,779,8639,1660,561,0.651,0.0
8634,41010,817.4,374,180,0,780,779,8639,1660,561,0.651,0.0
8638,41010,817.9,374,180,0,780,779,8638,1659,561,0.651,0.0
8644,41010,818.4,374,180,0,780,779,8637,1658,561,0.652,0.0
8648,41010,818.9,374,180,0,780,779,8636,1657,561,0.652,0.0
8654,41010,819.5,374,180,0,780,779,8636,1657,561,0.652,0.0
8658,41010,820.0,374,180,0,780,779,8635,1656,561,0.652,0.0
8664,41010,820.5,374,180,0,780,779,8634,1655,561,0.652,0.0
8668,41010,821.0,374,180,0,780,779,8633,1654,561,0.652,0.0
8674,41010,821.5,374,180,0,780,779,8632,1653,561,0.652,0.0
8678,41010,822.0,374,180,0,780,779,8632,1653,561,0.652,0.0
8684,41010,822.6,374,180,0,780,779,8631,1652,561,0.652,0.0
8688,41010,823.1,374,180,0,780,779,8630,1651,561,0.652,0.0
8694,41010,823.6,374,180,0,780,779,8629,1650,561,0.652,0.0
8698,41010,824.1,374,180,0,780,779,8629,1650,561,0.652,0.0
8704,40843,824.6,374,180,-2000,100,779,8628,1649,72,0.652,-8.9
8708,40676,825.2,374,181,-2000,100,779,8628,1649,72,0.652,-8.9
8714,40510,825.7,374,182,-2000,100,785,8628,1649,72,0.652,-8.9
8718,40343,826.2,374,183,-2000,100,791,8628,1649,72,0.652,-8.9
8724,40176,826.7,374,184,-2000,100,797,8628,1649,72,0.653,-8.9
8728,40010,827.2,375,185,-2000,100,803,8628,1649,72,0.653,-8.9
8734,39843,827.8,375,186,-2000,100,809,8628,1649,72,0.653,-8.9
8738,39676,828.3,375,187,-2000,100,816,8628,1649,72,0.654,-8.9
8744,39510,828.8,375,188,-2000,100,823,8628,1649,72,0.654,-8.9
8748,39343,829.3,376,189,-2000,100,830,8628,1649,72,0.655,-8.9
8754,39176,829.8,376,190,-2000,100,837,8627,1648,72,0.656,-8.9
8758,39010,830.4,376,191,-2000,100,844,8627,1648,72,0.656,-8.9
8764,38843,830.9,377,192,-2000,100,852,8627,1648,72,0.657,-8.9
8768,38676,831.4,377,193,-2000,100,859,8627,1648,72,0.657,-8.9
8774,38510,831.9,377,194,-2000,106,867,8627,1648,76,0.658,-8.9
8778,38343,832.5,378,195,-2000,114,874,8627,1648,82,0.659,-8.8
8784,38176,833.0,378,196,-2000,122,882,8627,1648,88,0.659,-8.8
8788,38010,833.5,379,197,-2000,131,889,8627,1648,94,0.66,-8.8
8794,37843,834.0,379,198,-2000,139,897,8626,1647,100,0.661,-8.8
8798,37676,834.6,379,199,-2000,148,905,8626,1647,107,0.661,-8.8
8804,37510,835.1,380,200,-2000,157,913,8626,1647,113,0.662,-8.8
8808,37343,835.6,380,201,-2000,166,921,8626,1647,119,0.663,-8.8
8814,37176,836.2,381,202,-2000,175,929,8626,1647,126,0.664,-8.8
8818,37010,836.7,381,204,-2000,184,938,8626,1647,132,0.664,-8.8
8824,36843,837.2,381,205,-2000,193,946,8625,1646,139,0.665,-8.8
8828,36676,837.7,382,206,-2000,202,954,8625,1646,146,0.666,-8.8
8834,36510,838.3,382,207,-2000,212,963,8625,1646,152,0.666,-8.7
8838,36343,838.8,382,208,-2000,221,972,8625,1646,159,0.667,-8.7
8844,36176,839.3,383,209,-2000,230,981,8625,1646,166,0.667,-8.7
8848,36010,839.9,383,210,-2000,240,989,8624,1645,173,0.668,-8.7
8854,35843,840.4,383,209,-2000,251,1000,8624,1645,180,0.668,-8.7
8858,35676,840.9,384,210,-2000,244,993,8624,1645,176,0.669,-8.7
8864,35510,841.5,384,212,-2000,254,1002,8624,1645,183,0.669,-8.7
8868,35343,842.0,384,213,-2000,264,1011,8623,1644,190,0.67,-8.7
8874,35176,842.5,385,214,-2000,273,1020,8623,1644,197,0.671,-8.7
8878,35010,843.1,385,215,-2000,283,1029,8623,1644,204,0.671,-8.7
8884,34843,843.6,385,216,-2000,293,1038,8623,1644,211,0.672,-8.7
8888,34676,844.1,385,217,-2000,303,1048,8622,1643,218,0.672,-8.7
8894,34510,844.7,386,218,-2000,313,1057,8622,1643,225,0.672,-8.7
8898,34343,845.2,386,219,-2000,323,1066,8622,1643,232,0.673,-8.7
8904,34176,845.7,386,220,-2000,333,1076,8621,1642,240,0.673,-8.7
8908,34010,846.3,386,221,-2000,340,1083,8621,1642,245,0.673,-8.6
8914,33843,846.8,387,222,-2000,348,1090,8621,1642,251,0.672,-8.6
8918,33676,847.4,387,223,-2000,356,1098,8620,1641,257,0.672,-8.6
8924,33510,847.9,387,224,-2000,365,1106,8620,1641,263,0.672,-8.6
8928,33343,848.4,387,225,-2000,374,1114,8619,1640,269,0.672,-8.6
8934,33176,849.0,388,226,-2000,382,1123,8619,1640,275,0.672,-8.6
8938,33010,849.5,388,226,-2000,391,1131,8619,1640,282,0.672,-8.6
8944,32843,850.0,388,227,-2000,400,1139,8618,1639,288,0.672,-8.6
8948,32676,850.6,388,228,-2000,409,1147,8618,1639,294,0.672,-8.6
8954,32510,851.1,389,229,-2000,418,1156,8617,1638,301,0.671,-8.6
8958,32343,851.7,389,230,-2000,426,1164,8617,1638,307,0.671,-8.6
8964,32176,852.2,389,231,-2000,435,1173,8617,1638,314,0.671,-8.6
8968,32010,852.7,389,232,-2000,444,1181,8616,1637,320,0.671,-8.6
8974,31843,853.3,390,233,-2000,454,1190,8616,1637,327,0.671,-8.6
8978,31676,853.8,390,234,-2000,463,1198,8615,1636,333,0.671,-8.6
8984,31510,854.4,390,235,-2000,472,1207,8615,1636,340,0.671,-8.6
8988,31343,854.9,390,236,-2000,481,1216,8614,1635,346,0.67,-8.6
8994,31176,855.5,390,237,-2000,490,1225,8614,1635,353,0.67,-8.6
8998,31010,856.0,391,237,-2000,499,1233,8613,1634,359,0.67,-8.6
9004,30843,856.5,391,238,-2000,508,1242,8613,1634,366,0.67,-8.6
9008,30676,857.1,391,239,-2000,517,1251,8612,1633,373,0.669,-8.5
9014,30510,857.6,391,240,-2000,527,1260,8612,1633,379,0.669,-8.5
9018,30343,858.2,391,241,-2000,536,1268,8611,1632,386,0.669,-8.5
9024,30176,858.7,391,242,-2000,545,1277,8611,1632,392,0.669,-8.5
9028,30010,859.3,392,243,-2000,554,1286,8610,1631,399,0.668,-8.5
9034,29843,859.8,392,244,-2000,563,1295,8610,1631,406,0.668,-8.5
9038,29676,860.3,392,245,-2000,572,1304,8609,1630,412,0.668,-8.5
9044,29510,860.9,392,245,-2000,581,1312,8608,1629,419,0.668,-8.5
9048,29343,861.4,392,246,-2000,590,1321,8608,1629,425,0.667,-8.5
9054,29176,862.0,392,247,-2000,599,1330,8607,1628,431,0.667,-8.5
9058,29010,862.5,392,248,-2000,608,1339,8607,1628,438,0.666,-8.5
9064,28843,863.1,392,249,-2000,617,1347,8606,1627,444,0.666,-8.5
9068,28676,863.6,393,250,-2000,626,1356,8605,1626,451,0.666,-8.5
9074,28510,864.2,393,250,-2000,635,1365,8605,1626,457,0.665,-8.5
9078,28343,864.7,393,251,-2000,644,1373,8604,1625,464,0.665,-8.5
9084,28176,865.3,393,252,-2000,653,1382,8603,1624,470,0.664,-8.5
9088,28010,865.8,393,253,-2000,662,1391,8603,1624,476,0.664,-8.5
9094,27843,866.3,393,254,-2000,670,1400,8602,1623,483,0.664,-8.5
9098,27676,866.9,393,255,-2000,679,1408,8601,1622,489,0.663,-8.5
9104,27510,867.4,393,255,-2000,688,1417,8601,1622,495,0.663,-8.5
9108,27343,868.0,393,256,-2000,697,1425,8600,1621,502,0.662,-8.5
9114,27176,868.5,393,257,-2000,705,1434,8599,1620,508,0.662,-8.5
9118,27010,869.1,393,258,-2000,1442,1443,8598,1619,1038,0.661,-8.5
9124,26843,869.6,393,259,-2000,1450,1451,8596,1617,1044,0.661,-8.5
9128,26676,870.2,393,259,-2000,1458,1460,8595,1616,1050,0.66,-8.5
9134,26510,870.7,393,260,-2000,1466,1468,8593,1614,1055,0.659,-8.5
9136,26443,870.9,391,260,-2000,1475,1475,8593,1614,425,0.656,-8.5
9140,26276,871.5,390,260,-2000,743,1476,8592,1613,536,0.654,-8.6
9146,26110,872.0,389,260,-2000,741,1477,8591,1612,534,0.652,-8.6
9150,25943,872.6,388,260,-2000,740,1477,8591,1612,533,0.649,-8.6
9156,25776,873.1,387,260,-2000,738,1477,8590,1611,532,0.647,-8.6
9160,25610,873.6,386,260,-2000,736,1478,8589,1610,531,0.645,-8.7
9166,25443,874.2,385,260,-2000,735,1478,8588,1609,529,0.642,-8.7
9170,25276,874.7,383,260,-2000,733,1479,8588,1609,528,0.64,-8.7
9176,25110,875.2,382,260,-2000,731,1479,8587,1608,527,0.638,-8.7
9180,24943,875.8,381,260,-2000,730,1480,8586,1607,526,0.635,-8.8
9186,24776,876.3,380,260,-2000,728,1480,8586,1607,525,0.633,-8.8
9190,24610,876.8,379,260,-2000,727,1480,8585,1606,524,0.631,-8.8
9196,24443,877.3,378,260,-2000,725,1481,8584,1605,522,0.628,-8.8
9200,24276,877.9,377,260,-2000,723,1481,8583,1604,521,0.626,-8.9
9206,24110,878.4,376,260,-2000,722,1482,8583,1604,520,0.624,-8.9
9210,23943,878.9,375,260,-2000,720,1482,8582,1603,519,0.622,-8.9
9216,23776,879.4,374,260,-2000,718,1483,8581,1602,518,0.619,-8.9
9220,23610,879.9,373,260,-2000,717,1483,8580,1601,517,0.617,-9.0
9226,23443,880.5,372,260,-2000,715,1484,8580,1601,515,0.615,-9.0
9230,23276,881.0,371,260,-2000,714,1484,8579,1600,514,0.613,-9.0
9236,23110,881.5,370,260,-2000,712,1485,8578,1599,513,0.611,-9.0
9240,22943,882.0,368,260,-2000,710,1485,8578,1599,512,0.608,-9.1
9246,22776,882.5,367,260,-2000,709,1486,8577,1598,511,0.606,-9.1
9250,22610,883.0,366,260,-2000,707,1486,8576,1597,509,0.604,-9.1
9256,22443,883.5,365,260,-2000,705,1487,8576,1597,508,0.602,-9.1
9260,22276,884.0,364,260,-2000,704,1487,8575,1596,507,0.6,-9.2
9266,22110,884.5,363,260,-2000,702,1488,8574,1595,506,0.598,-9.2
9270,21943,885.0,362,260,-2000,700,1488,8573,1594,505,0.595,-9.2
9276,21776,885.5,361,260,-2000,699,1488,8573,1594,503,0.593,-9.3
9280,21610,886.0,360,260,-2000,697,1489,8572,1593,502,0.591,-9.3
9286,21443,886.5,359,260,-2000,695,1489,8571,1592,501,0.589,-9.3
9290,21276,887.0,358,260,-2000,693,1490,8571,1592,500,0.587,-9.3
9296,21110,887.5,357,260,-2000,692,1490,8570,1591,498,0.585,-9.4
9300,20943,888.0,356,260,-2000,690,1491,8569,1590,497,0.583,-9.4
9306,20776,888.5,355,260,-2000,688,1491,8569,1590,496,0.581,-9.4
9310,20610,889.0,354,260,-2000,686,1491,8568,1589,495,0.579,-9.4
9316,20443,889.5,353,260,-2000,685,1492,8567,1588,493,0.577,-9.5
9320,20276,890.0,352,260,-2000,683,1492,8566,1587,492,0.575,-9.5
